# 1 time
# 2 Ubal_norm
# 3 Ubal
# 4 Utot
# 5 Uexp
# 6 Ukin
# 7 Urad
# 8 UmBWpairs
# 9 Uelm
# 10 Ukin_bnd
# 11 Ukin_out_mvw
# 12 Ukin_inj_mvw
# 13 Ukin_new
# 14 Uelm_bnd
# 15 Uelm_out_mvw
# 16 Uelm_inj_mvw
# 17 Uelm_Ex
# 18 Uelm_Ey
# 19 Uelm_Ez
# 20 Uelm_Bx_m
# 21 Uelm_By_m
# 22 Uelm_Bz_m
# 23 ExMin
# 24 ExMinCell
# 25 ExMax
# 26 ExMaxCell
# 27 EyMin
# 28 EyMinCell
# 29 EyMax
# 30 EyMaxCell
# 31 EzMin
# 32 EzMinCell
# 33 EzMax
# 34 EzMaxCell
# 35 Bx_mMin
# 36 Bx_mMinCell
# 37 Bx_mMax
# 38 Bx_mMaxCell
# 39 By_mMin
# 40 By_mMinCell
# 41 By_mMax
# 42 By_mMaxCell
# 43 Bz_mMin
# 44 Bz_mMinCell
# 45 Bz_mMax
# 46 Bz_mMaxCell
# 47 JxMin
# 48 JxMinCell
# 49 JxMax
# 50 JxMaxCell
# 51 JyMin
# 52 JyMinCell
# 53 JyMax
# 54 JyMaxCell
# 55 JzMin
# 56 JzMinCell
# 57 JzMax
# 58 JzMaxCell
# 59 RhoMin
# 60 RhoMinCell
# 61 RhoMax
# 62 RhoMaxCell
# 63 PoyXmin
# 64 PoyXminInst
# 65 PoyXmax
# 66 PoyXmaxInst
#
#               time           Ubal_norm                Ubal                Utot                Uexp                Ukin                Urad           UmBWpairs                Uelm            Ukin_bnd        Ukin_out_mvw        Ukin_inj_mvw            Ukin_new            Uelm_bnd        Uelm_out_mvw        Uelm_inj_mvw             Uelm_Ex             Uelm_Ey             Uelm_Ez           Uelm_Bx_m           Uelm_By_m           Uelm_Bz_m               ExMin           ExMinCell               ExMax           ExMaxCell               EyMin           EyMinCell               EyMax           EyMaxCell               EzMin           EzMinCell               EzMax           EzMaxCell             Bx_mMin         Bx_mMinCell             Bx_mMax         Bx_mMaxCell             By_mMin         By_mMinCell             By_mMax         By_mMaxCell             Bz_mMin         Bz_mMinCell             Bz_mMax         Bz_mMaxCell               JxMin           JxMinCell               JxMax           JxMaxCell               JyMin           JyMinCell               JyMax           JyMaxCell               JzMin           JzMinCell               JzMax           JzMaxCell              RhoMin          RhoMinCell              RhoMax          RhoMaxCell             PoyXmin         PoyXminInst             PoyXmax         PoyXmaxInst
    6.1599855953e+00    2.0444705577e-01   5.5217087386e-126   2.7008012993e-125   2.1486304255e-125    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.7008012993e-125    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.1486304255e-125    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.0344276935e-125    0.0000000000e+00   1.6663736058e-125    0.0000000000e+00    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525   -1.3813912322e-62                   0    0.0000000000e+00                 525    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  97    1.7525252179e-62                   0    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   2.1486304255e-125   1.2297776379e-125    0.0000000000e+00    0.0000000000e+00
    6.4679848750e+00    2.0236896177e-01   3.7050780886e-124   1.8308529411e-123   1.4603451323e-123    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.8308529411e-123    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.4603451323e-123    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   7.0370167517e-124    0.0000000000e+00   1.1271512660e-123    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -1.1353806294e-61                   0    0.0000000000e+00                 525    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                 525    1.4363326370e-61                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   1.4603451323e-123   8.2995244049e-124    0.0000000000e+00    0.0000000000e+00
    6.7759841548e+00    2.0037110939e-01   2.3759760574e-122   1.1857877439e-121   9.4819013813e-122    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.1857877439e-121    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   9.4819013813e-122    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   4.5730226143e-122    0.0000000000e+00   7.2848548244e-122    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -9.1215163316e-61                   0    0.0000000000e+00                 106    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 107    1.1507924400e-60                   0    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   9.4819013813e-122   5.3518259617e-122    0.0000000000e+00    0.0000000000e+00
    7.0839834346e+00    1.9844272012e-01   1.4586028734e-120   7.3502463209e-120   5.8916434474e-120    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   7.3502463209e-120    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   5.8916434474e-120    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.8438186335e-120    0.0000000000e+00   4.5064276874e-120    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -7.1691220366e-60                   0    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    9.0210306544e-60                   0    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   5.8916434474e-120   3.3030527658e-120    0.0000000000e+00    0.0000000000e+00
    7.3919827143e+00    1.9657483400e-01   8.5845470266e-119   4.3670630934e-118   3.5086083908e-118    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   4.3670630934e-118    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   3.5086083908e-118    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.6948943000e-118    0.0000000000e+00   2.6721687934e-118    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -5.5164832548e-59                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    6.9239037654e-59                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375    0.0000000000e+00                 375   3.5086083908e-118   1.9540680764e-118    0.0000000000e+00    0.0000000000e+00
    7.6999819941e+00    1.9475994019e-01   4.8499707091e-117   2.4902301286e-116   2.0052330577e-116    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.4902301286e-116    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.0052330577e-116    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   9.6939626453e-117    0.0000000000e+00   1.5208338641e-116    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -4.1585271672e-58                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    5.2066752888e-58                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   2.0052330577e-116   1.1095317671e-116    0.0000000000e+00    0.0000000000e+00
    8.0079812739e+00    1.9299169375e-01   2.6332490162e-115   1.3644364506e-114   1.1011115490e-114    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.3644364506e-114    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.1011115490e-114    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   5.3270221088e-115    0.0000000000e+00   8.3173423971e-115    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -3.0728908439e-57                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    3.8382223106e-57                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   1.1011115490e-114   6.0535905631e-115    0.0000000000e+00    0.0000000000e+00
    8.3159805536e+00    1.9126469611e-01   1.3753371098e-113   7.1907525944e-113   5.8154154847e-113    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   7.1907525944e-113    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   5.8154154847e-113    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.8153978894e-113    0.0000000000e+00   4.3753547050e-113    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -2.2269253487e-56                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    2.7750907823e-56                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   5.8154154847e-113   3.1768703207e-113    0.0000000000e+00    0.0000000000e+00
    8.6239798334e+00    1.8957432298e-01   6.9163351265e-112   3.6483501657e-111   2.9567166531e-111    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   3.6483501657e-111    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.9567166531e-111    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.4324015720e-111    0.0000000000e+00   2.2159485937e-111    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -1.5834745270e-55                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    1.9687693289e-55                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   2.9567166531e-111   1.6050549529e-111    0.0000000000e+00    0.0000000000e+00
    8.9319791131e+00    1.8791658822e-01   3.3514781908e-110   1.7834924647e-109   1.4483446456e-109    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.7834924647e-109    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.4483446456e-109    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   7.0212452365e-110    0.0000000000e+00   1.0813679410e-109    0.0000000000e+00    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525   -1.1051932420e-54                   0    0.0000000000e+00                 450    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 142    1.3710567423e-54                   0    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525    0.0000000000e+00                 525   1.4483446456e-109   7.8132730909e-110    0.0000000000e+00    0.0000000000e+00
    9.2399783929e+00    1.8628803512e-01   1.5660238417e-108   8.4064649703e-108   6.8404411287e-108    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   8.4064649703e-108    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   6.8404411287e-108    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   3.3182212546e-108    0.0000000000e+00   5.0882437157e-108    0.0000000000e+00    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   -7.5743196287e-54                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    9.3759097208e-54                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 450    0.0000000000e+00                 450   6.8404411287e-108   3.6672547267e-108    0.0000000000e+00    0.0000000000e+00
    9.5479776727e+00    1.8468564882e-01   7.0605565263e-107   3.8230130882e-106   3.1169574356e-106    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   3.8230130882e-106    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   3.1169574356e-106    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.5129467545e-106    0.0000000000e+00   2.3100663337e-106    0.0000000000e+00    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   -5.0988000043e-53                   0    0.0000000000e+00                 151    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 152    6.2980721896e-53                   0    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150    0.0000000000e+00                 150   3.1169574356e-106   1.6607137141e-106    0.0000000000e+00    0.0000000000e+00
    9.8559769524e+00    1.8310678517e-01   3.0733205940e-105   1.6784307535e-104   1.3710986941e-104    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.6784307535e-104    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.3710986941e-104    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   6.6592627105e-105    0.0000000000e+00   1.0125044824e-104    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -3.3723921196e-52                   0    0.0000000000e+00                 225    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 225    4.1568395923e-52                   0    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225    0.0000000000e+00                 225   1.3710986941e-104   7.2601746884e-105    0.0000000000e+00    0.0000000000e+00
    1.0163976232e+01    1.8154911260e-01   1.2922037645e-103   7.1176539831e-103   5.8254502186e-103    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   7.1176539831e-103    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   5.8254502186e-103    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.8310348445e-103    0.0000000000e+00   4.2866191386e-103    0.0000000000e+00    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0    0.0000000000e+00                   0   -2.1921410423e-51                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    2.6964569603e-51                   0    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450    0.0000000000e+00                 450   5.8254502186e-103   3.0656786956e-103    0.0000000000e+00    0.0000000000e+00
    1.0471975512e+01    1.8001056417e-01   5.2506492918e-102   2.9168561946e-101   2.3917912654e-101    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.9168561946e-101    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   2.3917912654e-101    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   1.1630311951e-101    0.0000000000e+00   1.7538249995e-101    0.0000000000e+00    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                  75   -1.4007579112e-50                   0    0.0000000000e+00                 300    0.0000000000e+00                  75    0.0000000000e+00                  75    0.0000000000e+00                 300    1.7194948595e-50                   0    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300    0.0000000000e+00                 300   2.3917912654e-101   1.2509519918e-101    0.0000000000e+00    0.0000000000e+00
